,PLAYER,LINE,ACTUAL,DIFF,STAT,MIN,TEAMODDS,TEAM
0,Brandon Miller,28,21.7,-6.300000000000001,PTS,34.1,-0.45999999999999996,Charlotte Hornets
1,Donovan Mitchell,25,24.5,-0.5,PTS,31.7,0.43000000000000005,Cleveland Cavaliers
2,Darius Garland,19,20.5,1.5,PTS,30.1,0.43000000000000005,Cleveland Cavaliers
3,Evan Mobley,17,17.9,0.8999999999999986,PTS,31.3,0.43000000000000005,Cleveland Cavaliers
4,Jarrett Allen,12,13.8,1.8000000000000007,PTS,29.7,0.43000000000000005,Cleveland Cavaliers
5,Nick Richards,11,11.9,0.9000000000000004,PTS,27.0,-0.45999999999999996,Charlotte Hornets
6,Cody Martin,10,8.5,-1.5,PTS,25.4,-0.45999999999999996,Charlotte Hornets
7,Josh Green,10,7.0,-3.0,PTS,27.0,-0.45999999999999996,Charlotte Hornets
8,Isaac Okoro,7,6.0,-1.0,PTS,20.9,0.43000000000000005,Cleveland Cavaliers
9,Shai Gilgeous-Alexander,31,29.8,-1.1999999999999993,PTS,34.1,0.41,Oklahoma City Thunder
10,Jalen Williams,23,21.7,-1.3000000000000007,PTS,31.7,0.41,Oklahoma City Thunder
11,Brandon Ingram,19,23.2,4.199999999999999,PTS,33.9,-0.94,New Orleans Pelicans
12,CJ McCollum,18,21.4,3.3999999999999986,PTS,33.0,-0.94,New Orleans Pelicans
13,Dejounte Murray,18,13.8,-4.199999999999999,PTS,31.8,-0.94,New Orleans Pelicans
14,Trey Murphy III,15,17.5,2.5,PTS,32.6,-0.94,New Orleans Pelicans
15,Isaiah Hartenstein,11,11.7,0.6999999999999993,PTS,29.7,0.41,Oklahoma City Thunder
16,Luguentz Dort,9,9.6,0.5999999999999996,PTS,29.2,0.41,Oklahoma City Thunder
17,Herbert Jones,9,7.8,-1.2000000000000002,PTS,28.9,-0.94,New Orleans Pelicans
18,Jordan Poole,22,20.0,-2.0,PTS,29.8,-0.13,Washington Wizards
19,Jamal Murray,19,17.8,-1.1999999999999993,PTS,36.0,0.75,Denver Nuggets
20,Michael Porter Jr.,19,19.0,0.0,PTS,35.6,0.75,Denver Nuggets
21,Aaron Gordon,15,15.1,0.09999999999999964,PTS,30.3,0.75,Denver Nuggets
22,Christian Braun,14,15.4,1.4000000000000004,PTS,35.2,0.75,Denver Nuggets
23,Bilal Coulibaly,11,11.8,0.8000000000000007,PTS,34.6,-0.13,Washington Wizards
24,Alexandre Sarr,11,10.6,-0.40000000000000036,PTS,26.8,-0.13,Washington Wizards
25,Karl-Anthony Towns,26,25.2,-0.8000000000000007,PTS,33.8,0.35,New York Knicks
26,Jalen Brunson,25,25.1,0.10000000000000142,PTS,33.8,0.35,New York Knicks
27,Cade Cunningham,23,23.7,0.6999999999999993,PTS,35.9,-0.36999999999999994,Detroit Pistons
28,OG Anunoby,17,17.7,0.6999999999999993,PTS,36.4,0.35,New York Knicks
29,Mikal Bridges,17,16.5,-0.5,PTS,38.2,0.35,New York Knicks
30,Jaden Ivey,16,17.7,1.6999999999999993,PTS,30.6,-0.36999999999999994,Detroit Pistons
31,Josh Hart,14,13.9,-0.09999999999999964,PTS,37.2,0.35,New York Knicks
32,Malik Beasley,13,15.7,2.6999999999999993,PTS,28.5,-0.36999999999999994,Detroit Pistons
33,Tobias Harris,13,14.1,1.0999999999999996,PTS,32.5,-0.36999999999999994,Detroit Pistons
34,Tim Hardaway Jr.,9,9.7,0.6999999999999993,PTS,27.5,-0.36999999999999994,Detroit Pistons
35,Jalen Duren,9,8.7,-0.3000000000000007,PTS,23.9,-0.36999999999999994,Detroit Pistons
36,Kyrie Irving,24,24.1,0.10000000000000142,PTS,34.9,0.6699999999999999,Dallas Mavericks
37,RJ Barrett,24,23.6,-0.3999999999999986,PTS,34.4,-0.19000000000000006,Toronto Raptors
38,Scottie Barnes,22,21.2,-0.8000000000000007,PTS,33.7,-0.19000000000000006,Toronto Raptors
39,Jakob Poeltl,15,16.0,1.0,PTS,32.7,-0.19000000000000006,Toronto Raptors
40,Klay Thompson,12,12.6,0.5999999999999996,PTS,27.7,0.6699999999999999,Dallas Mavericks
41,Daniel Gafford,12,12.8,0.8000000000000007,PTS,21.1,0.6699999999999999,Dallas Mavericks
42,Dereck Lively II,9,9.1,0.09999999999999964,PTS,22.9,0.6699999999999999,Dallas Mavericks
43,Devin Booker,29,25.1,-3.8999999999999986,PTS,36.9,-0.2799999999999999,Phoenix Suns
44,Tyler Herro,24,24.1,0.10000000000000142,PTS,34.7,0.0,Miami Heat
45,Bradley Beal,19,18.0,-1.0,PTS,33.3,-0.2799999999999999,Phoenix Suns
46,Jimmy Butler,19,18.7,-0.3000000000000007,PTS,31.7,0.0,Miami Heat
47,Bam Adebayo,19,15.6,-3.4000000000000004,PTS,34.7,0.0,Miami Heat
48,Tyus Jones,12,11.8,-0.1999999999999993,PTS,32.3,-0.2799999999999999,Phoenix Suns
49,Jayson Tatum,28,28.7,0.6999999999999993,PTS,36.4,0.45000000000000007,Boston Celtics
50,Jaylen Brown,25,25.2,0.1999999999999993,PTS,36.2,0.45000000000000007,Boston Celtics
51,Ja Morant,21,20.9,-0.10000000000000142,PTS,27.7,0.19999999999999996,Memphis Grizzlies
52,Jaren Jackson Jr.,19,21.7,2.6999999999999993,PTS,28.3,0.19999999999999996,Memphis Grizzlies
53,Derrick White,15,17.6,2.6000000000000014,PTS,34.5,0.45000000000000007,Boston Celtics
54,Jrue Holiday,11,12.1,1.0999999999999996,PTS,31.3,0.45000000000000007,Boston Celtics
55,Jarrett Allen,12,10.5,-1.5,REB,29.7,-0.38,Cleveland Cavaliers
56,Evan Mobley,10,9.3,-0.6999999999999993,REB,31.3,-0.38,Cleveland Cavaliers
57,Nick Richards,9,9.8,0.8000000000000007,REB,27.0,0.25,Charlotte Hornets
58,Brandon Miller,6,5.2,-0.7999999999999998,REB,34.1,0.25,Charlotte Hornets
59,Cody Martin,5,4.6,-0.40000000000000036,REB,25.4,0.25,Charlotte Hornets
60,Donovan Mitchell,5,4.8,-0.20000000000000018,REB,31.7,-0.38,Cleveland Cavaliers
61,Josh Green,4,2.6,-1.4,REB,27.0,0.25,Charlotte Hornets
62,Isaac Okoro,3,2.3,-0.7000000000000002,REB,20.9,-0.38,Cleveland Cavaliers
63,Darius Garland,3,2.3,-0.7000000000000002,REB,30.1,-0.38,Cleveland Cavaliers
64,Isaiah Hartenstein,13,12.9,-0.09999999999999964,REB,29.7,0.13,Oklahoma City Thunder
65,Shai Gilgeous-Alexander,6,5.4,-0.5999999999999996,REB,34.1,0.13,Oklahoma City Thunder
66,Brandon Ingram,6,5.8,-0.20000000000000018,REB,33.9,0.4,New Orleans Pelicans
67,Jalen Williams,6,6.1,0.09999999999999964,REB,31.7,0.13,Oklahoma City Thunder
68,Dejounte Murray,6,6.0,0.0,REB,31.8,0.4,New Orleans Pelicans
69,Trey Murphy III,5,4.6,-0.40000000000000036,REB,32.6,0.4,New Orleans Pelicans
70,CJ McCollum,4,3.7,-0.2999999999999998,REB,33.0,0.4,New Orleans Pelicans
71,Luguentz Dort,4,4.5,0.5,REB,29.2,0.13,Oklahoma City Thunder
72,Herbert Jones,4,3.4,-0.6000000000000001,REB,28.9,0.4,New Orleans Pelicans
73,Michael Porter Jr.,8,7.2,-0.7999999999999998,REB,35.6,0.56,Denver Nuggets
74,Aaron Gordon,7,6.4,-0.5999999999999996,REB,30.3,0.56,Denver Nuggets
75,Alexandre Sarr,6,6.3,0.2999999999999998,REB,26.8,-0.16999999999999998,Washington Wizards
76,Christian Braun,5,5.1,0.09999999999999964,REB,35.2,0.56,Denver Nuggets
77,Bilal Coulibaly,5,5.4,0.40000000000000036,REB,34.6,-0.16999999999999998,Washington Wizards
78,Jamal Murray,5,4.0,-1.0,REB,36.0,0.56,Denver Nuggets
79,Jordan Poole,3,2.1,-0.8999999999999999,REB,29.8,-0.16999999999999998,Washington Wizards
80,Karl-Anthony Towns,13,13.2,0.1999999999999993,REB,33.8,-0.51,New York Knicks
81,Jalen Duren,9,9.2,0.1999999999999993,REB,23.9,-0.21999999999999997,Detroit Pistons
82,Josh Hart,9,8.6,-0.40000000000000036,REB,37.2,-0.51,New York Knicks
83,Cade Cunningham,6,7.2,1.2000000000000002,REB,35.9,-0.21999999999999997,Detroit Pistons
84,Tobias Harris,6,6.8,0.7999999999999998,REB,32.5,-0.21999999999999997,Detroit Pistons
85,OG Anunoby,5,5.1,0.09999999999999964,REB,36.4,-0.51,New York Knicks
86,Mikal Bridges,4,3.6,-0.3999999999999999,REB,38.2,-0.51,New York Knicks
87,Jaden Ivey,4,4.2,0.20000000000000018,REB,30.6,-0.21999999999999997,Detroit Pistons
88,Jalen Brunson,3,2.8,-0.20000000000000018,REB,33.8,-0.51,New York Knicks
89,Malik Beasley,3,3.0,0.0,REB,28.5,-0.21999999999999997,Detroit Pistons
90,Tim Hardaway Jr.,3,1.9,-1.1,REB,27.5,-0.21999999999999997,Detroit Pistons
91,Jakob Poeltl,11,11.8,0.8000000000000007,REB,32.7,0.32000000000000006,Toronto Raptors
92,Scottie Barnes,9,8.8,-0.1999999999999993,REB,33.7,0.32000000000000006,Toronto Raptors
93,Dereck Lively II,9,7.6,-1.4000000000000004,REB,22.9,0.04999999999999993,Dallas Mavericks
94,Daniel Gafford,7,6.6,-0.40000000000000036,REB,21.1,0.04999999999999993,Dallas Mavericks
95,RJ Barrett,7,6.7,-0.2999999999999998,REB,34.4,0.32000000000000006,Toronto Raptors
96,Kyrie Irving,4,4.9,0.9000000000000004,REB,34.9,0.04999999999999993,Dallas Mavericks
97,Klay Thompson,3,3.4,0.3999999999999999,REB,27.7,0.04999999999999993,Dallas Mavericks
98,Bam Adebayo,11,9.9,-1.0999999999999996,REB,34.7,0.0,Miami Heat
99,Jimmy Butler,6,5.4,-0.5999999999999996,REB,31.7,0.0,Miami Heat
100,Tyler Herro,6,5.2,-0.7999999999999998,REB,34.7,0.0,Miami Heat
101,Bradley Beal,5,4.2,-0.7999999999999998,REB,33.3,0.41000000000000003,Phoenix Suns
102,Devin Booker,4,3.8,-0.20000000000000018,REB,36.9,0.41000000000000003,Phoenix Suns
103,Tyus Jones,3,2.7,-0.2999999999999998,REB,32.3,0.41000000000000003,Phoenix Suns
104,Jayson Tatum,9,8.7,-0.3000000000000007,REB,36.4,-0.06000000000000005,Boston Celtics
105,Jaren Jackson Jr.,7,5.8,-1.2000000000000002,REB,28.3,0.3500000000000001,Memphis Grizzlies
106,Jaylen Brown,6,6.2,0.20000000000000018,REB,36.2,-0.06000000000000005,Boston Celtics
107,Ja Morant,5,4.0,-1.0,REB,27.7,0.3500000000000001,Memphis Grizzlies
108,Derrick White,5,4.8,-0.20000000000000018,REB,34.5,-0.06000000000000005,Boston Celtics
109,Jrue Holiday,5,4.3,-0.7000000000000002,REB,31.3,-0.06000000000000005,Boston Celtics
110,Darius Garland,7,6.6,-0.40000000000000036,AST,30.1,0.27,Cleveland Cavaliers
111,Donovan Mitchell,4,4.2,0.20000000000000018,AST,31.7,0.27,Cleveland Cavaliers
112,Cody Martin,4,2.4,-1.6,AST,25.4,-0.54,Charlotte Hornets
113,Brandon Miller,4,3.5,-0.5,AST,34.1,-0.54,Charlotte Hornets
114,Evan Mobley,3,2.8,-0.20000000000000018,AST,31.3,0.27,Cleveland Cavaliers
115,Dejounte Murray,6,6.0,0.0,AST,31.8,-0.7,New Orleans Pelicans
116,Shai Gilgeous-Alexander,6,6.5,0.5,AST,34.1,0.37,Oklahoma City Thunder
117,Brandon Ingram,6,5.3,-0.7000000000000002,AST,33.9,-0.7,New Orleans Pelicans
118,Jalen Williams,5,5.0,0.0,AST,31.7,0.37,Oklahoma City Thunder
119,Isaiah Hartenstein,4,4.4,0.40000000000000036,AST,29.7,0.37,Oklahoma City Thunder
120,CJ McCollum,4,3.4,-0.6000000000000001,AST,33.0,-0.7,New Orleans Pelicans
121,Jamal Murray,7,6.2,-0.7999999999999998,AST,36.0,0.7000000000000001,Denver Nuggets
122,Jordan Poole,6,5.0,-1.0,AST,29.8,0.22,Washington Wizards
123,Aaron Gordon,4,3.3,-0.7000000000000002,AST,30.3,0.7000000000000001,Denver Nuggets
124,Bilal Coulibaly,3,2.9,-0.10000000000000009,AST,34.6,0.22,Washington Wizards
125,Michael Porter Jr.,3,2.7,-0.2999999999999998,AST,35.6,0.7000000000000001,Denver Nuggets
126,Cade Cunningham,9,9.1,0.09999999999999964,AST,35.9,-0.29000000000000004,Detroit Pistons
127,Jalen Brunson,8,7.5,-0.5,AST,33.8,-0.030000000000000027,New York Knicks
128,Josh Hart,7,5.7,-1.2999999999999998,AST,37.2,-0.030000000000000027,New York Knicks
129,Jaden Ivey,4,4.3,0.2999999999999998,AST,30.6,-0.29000000000000004,Detroit Pistons
130,Mikal Bridges,4,3.4,-0.6000000000000001,AST,38.2,-0.030000000000000027,New York Knicks
131,Karl-Anthony Towns,4,3.0,-1.0,AST,33.8,-0.030000000000000027,New York Knicks
132,Tobias Harris,2,2.4,0.3999999999999999,AST,32.5,-0.29000000000000004,Detroit Pistons
133,Jalen Duren,2,2.5,0.5,AST,23.9,-0.29000000000000004,Detroit Pistons
134,Malik Beasley,2,1.9,-0.10000000000000009,AST,28.5,-0.29000000000000004,Detroit Pistons
135,Tim Hardaway Jr.,2,1.6,-0.3999999999999999,AST,27.5,-0.29000000000000004,Detroit Pistons
136,Scottie Barnes,8,7.3,-0.7000000000000002,AST,33.7,0.39999999999999997,Toronto Raptors
137,Kyrie Irving,6,5.3,-0.7000000000000002,AST,34.9,0.050000000000000044,Dallas Mavericks
138,RJ Barrett,5,6.0,1.0,AST,34.4,0.39999999999999997,Toronto Raptors
139,Jakob Poeltl,3,2.5,-0.5,AST,32.7,0.39999999999999997,Toronto Raptors
140,Tyus Jones,7,7.0,0.0,AST,32.3,0.35000000000000003,Phoenix Suns
141,Devin Booker,6,6.3,0.2999999999999998,AST,36.9,0.35000000000000003,Phoenix Suns
142,Jimmy Butler,5,4.8,-0.20000000000000018,AST,31.7,0.19999999999999996,Miami Heat
143,Bam Adebayo,5,5.0,0.0,AST,34.7,0.19999999999999996,Miami Heat
144,Tyler Herro,5,4.9,-0.09999999999999964,AST,34.7,0.19999999999999996,Miami Heat
145,Bradley Beal,4,3.3,-0.7000000000000002,AST,33.3,0.35000000000000003,Phoenix Suns
146,Ja Morant,8,8.5,0.5,AST,27.7,0.13,Memphis Grizzlies
147,Jayson Tatum,6,5.6,-0.40000000000000036,AST,36.4,-0.36,Boston Celtics
148,Derrick White,5,5.0,0.0,AST,34.5,-0.36,Boston Celtics
149,Jrue Holiday,5,4.1,-0.9000000000000004,AST,31.3,-0.36,Boston Celtics
150,Jaylen Brown,4,4.5,0.5,AST,36.2,-0.36,Boston Celtics
151,Brandon Miller,5,4.1,-0.9000000000000004,FG3M,34.1,0.41000000000000003,Charlotte Hornets
152,Donovan Mitchell,4,3.8,-0.20000000000000018,FG3M,31.7,0.45,Cleveland Cavaliers
153,Darius Garland,3,3.0,0.0,FG3M,30.1,0.45,Cleveland Cavaliers
154,Josh Green,2,1.5,-0.5,FG3M,27.0,0.41000000000000003,Charlotte Hornets
155,Cody Martin,2,1.2,-0.8,FG3M,25.4,0.41000000000000003,Charlotte Hornets
156,CJ McCollum,3,2.9,-0.10000000000000009,FG3M,33.0,-0.75,New Orleans Pelicans
157,Trey Murphy III,3,2.6,-0.3999999999999999,FG3M,32.6,-0.75,New Orleans Pelicans
158,Jalen Williams,3,2.0,-1.0,FG3M,31.7,0.47,Oklahoma City Thunder
159,Shai Gilgeous-Alexander,3,2.0,-1.0,FG3M,34.1,0.47,Oklahoma City Thunder
160,Dejounte Murray,2,1.3,-0.7,FG3M,31.8,-0.75,New Orleans Pelicans
161,Luguentz Dort,2,2.0,0.0,FG3M,29.2,0.47,Oklahoma City Thunder
162,Brandon Ingram,2,2.5,0.5,FG3M,33.9,-0.75,New Orleans Pelicans
163,Michael Porter Jr.,3,2.6,-0.3999999999999999,FG3M,35.6,0.23,Denver Nuggets
164,Jordan Poole,3,3.0,0.0,FG3M,29.8,-0.13,Washington Wizards
165,Jamal Murray,2,1.9,-0.10000000000000009,FG3M,36.0,0.23,Denver Nuggets
166,Aaron Gordon,2,1.6,-0.3999999999999999,FG3M,30.3,0.23,Denver Nuggets
167,Malik Beasley,4,3.5,-0.5,FG3M,28.5,0.22000000000000003,Detroit Pistons
168,Jalen Brunson,3,2.6,-0.3999999999999999,FG3M,33.8,0.45000000000000007,New York Knicks
169,Cade Cunningham,3,2.4,-0.6000000000000001,FG3M,35.9,0.22000000000000003,Detroit Pistons
170,Mikal Bridges,3,2.2,-0.7999999999999998,FG3M,38.2,0.45000000000000007,New York Knicks
171,Karl-Anthony Towns,3,2.3,-0.7000000000000002,FG3M,33.8,0.45000000000000007,New York Knicks
172,OG Anunoby,3,2.3,-0.7000000000000002,FG3M,36.4,0.45000000000000007,New York Knicks
173,Tim Hardaway Jr.,2,1.9,-0.10000000000000009,FG3M,27.5,0.22000000000000003,Detroit Pistons
174,Jaden Ivey,2,1.9,-0.10000000000000009,FG3M,30.6,0.22000000000000003,Detroit Pistons
175,Tobias Harris,2,1.6,-0.3999999999999999,FG3M,32.5,0.22000000000000003,Detroit Pistons
176,Josh Hart,2,1.4,-0.6000000000000001,FG3M,37.2,0.45000000000000007,New York Knicks
177,Kyrie Irving,4,3.0,-1.0,FG3M,34.9,-0.07999999999999996,Dallas Mavericks
178,Klay Thompson,3,2.8,-0.20000000000000018,FG3M,27.7,-0.07999999999999996,Dallas Mavericks
179,Scottie Barnes,2,1.7,-0.30000000000000004,FG3M,33.7,-0.8300000000000001,Toronto Raptors
180,RJ Barrett,2,2.0,0.0,FG3M,34.4,-0.8300000000000001,Toronto Raptors
181,Tyler Herro,4,4.3,0.2999999999999998,FG3M,34.7,0.18999999999999995,Miami Heat
182,Devin Booker,3,2.7,-0.2999999999999998,FG3M,36.9,0.22999999999999998,Phoenix Suns
183,Bradley Beal,3,2.3,-0.7000000000000002,FG3M,33.3,0.22999999999999998,Phoenix Suns
184,Tyus Jones,2,2.1,0.10000000000000009,FG3M,32.3,0.22999999999999998,Phoenix Suns
185,Bam Adebayo,1,0.9,-0.09999999999999998,FG3M,34.7,0.18999999999999995,Miami Heat
186,Jimmy Butler,1,0.5,-0.5,FG3M,31.7,0.18999999999999995,Miami Heat
187,Jayson Tatum,4,4.0,0.0,FG3M,36.4,0.43000000000000005,Boston Celtics
188,Derrick White,4,3.6,-0.3999999999999999,FG3M,34.5,0.43000000000000005,Boston Celtics
189,Jaylen Brown,3,2.6,-0.3999999999999999,FG3M,36.2,0.43000000000000005,Boston Celtics
190,Jrue Holiday,2,1.8,-0.19999999999999996,FG3M,31.3,0.43000000000000005,Boston Celtics
191,Jaren Jackson Jr.,2,1.7,-0.30000000000000004,FG3M,28.3,-0.35,Memphis Grizzlies
192,Ja Morant,2,1.2,-0.8,FG3M,27.7,-0.35,Memphis Grizzlies
